rec_id,culture,given_name,surname,date_of_birth,phone_number,national_identifier,medical_record_number,sex
rec-5570-org,uga,christine,dinavensi,,774700472,56705276,KSD-203088,f
rec-5571-org,uga,kagoro,alaka,19230521,772995840,81089680,KLH-900262,f
rec-5572-org,uga,margaret,byarutaba,19450923,752360225,94068311,KMC-494879,f
rec-5573-org,uga,louise,abwongoto,19971015,752537310,38432039,MPK-516324,f
rec-5574-org,uga,berenal,nsaba,19361227,782313885,60980653,KMC-238928,f
rec-5575-org,uga,mwesige,kahindo,19581118,782335163,42030591,KSG-469118,f
rec-5576-org,uga,aharimpisa,ntalemwa,19100404,712792351,77106110,KSD-582378,f
rec-5577-org,uga,hilda,kinobere,19110912,752320701,10673361,MBA-589265,f
rec-5578-org,uga,nice,ayolo,,712840346,78799700,KMC-366038,f
rec-5579-org,uga,zion,irera,19360912,782536284,38992218,MPK-345729,m
rec-5580-org,uga,happy,anyinge,19690829,712453827,14215099,KMC-638691,f
rec-5581-org,uga,jasper,auro,19820113,782325118,25760468,KUB-963216,
rec-5582-org,uga,demitter,rwamuhangi,19151017,782239551,67935864,RUK-615354,m
rec-5583-org,uga,caleb,alaba,19280513,712790448,80705963,KSG-942647,
rec-5584-org,uga,obadia,tuliapong,19770527,712959985,99739563,KUB-392129,f
rec-5585-org,uga,kwikiriza,keneth,19180206,782213891,29805872,KLH-625926,f
rec-5586-org,uga,gloria,kagunda,19300926,774573375,76866882,KMC-577226,f
rec-5587-org,uga,abumeleck,nangiya,19710922,774791068,60538084,FPL-447054,f
rec-5588-org,uga,sandra,ondo,19231005,752872981,87218161,KMC-116970,f
rec-5589-org,uga,agnes,kasinjazi,19161101,782883973,50290896,KUL-814161,f
rec-5590-org,uga,ajuru,nakwesi,,752855644,43674114,KSD-790575,f
rec-5591-org,uga,bahenuka,anatoli,19740430,774185291,10403039,KMC-555367,f
rec-5592-org,uga,senkinga,kanyama,19030928,774196605,41844233,KSD-360275,f
rec-5593-org,uga,zaitun,katwesige,19920508,782071486,14411033,KUL-719538,f
rec-5594-org,uga,noah,narisisio,19340410,782839998,56976718,RUK-768001,
rec-5595-org,uga,mirica,,19630528,752710229,44805276,NSU-549516,f
rec-5596-org,uga,bwambale,williams,19640703,782707335,92357033,KSG-656618,m
rec-5597-org,uga,anasthesia,kababyasi,19571124,752358552,47793581,KUB-148909,f
rec-5598-org,uga,rachel,manyinde,19770224,752994095,14818132,KLH-886922,f
rec-5599-org,uga,margret,kapande,19680102,712362425,90656973,NSU-882465,f
rec-5600-org,uga,stephanie,lynet,19070509,774390750,75831565,MPK-639622,
rec-5601-org,uga,muhwezi,arinetwe,19200428,712446584,61198492,KSG-817591,m
rec-5602-org,uga,sisy,edvance,19640131,712320631,73797518,KUL-263831,f
rec-5603-org,uga,callen,jildar,19820722,712835111,79534770,FPL-174098,m
rec-5604-org,uga,ebony,namaara,19330419,712760461,85476338,KMC-184791,
rec-5605-org,uga,zaituna,nyama,19330617,752201459,28264135,FPL-816102,f
rec-5606-org,uga,chloe,kabasiita,19680502,782561909,62533240,RUK-375042,
rec-5607-org,uga,naturinda,muntada,19800212,712790174,37322272,KUB-757856,f
rec-5608-org,uga,mutagata,nabweteme,19630301,,73208877,FPL-245987,f
rec-5609-org,uga,tumuheirwe,nabayondo,19350329,752049790,90458196,KSG-531116,m
rec-5610-org,uga,jesipa,muhanguzi,19370617,752526806,86692884,NSU-486685,f
rec-5611-org,uga,timara,nyakana,19350605,772472305,66173115,KMC-895482,
rec-5612-org,uga,catherine,bamanya,19560212,774816885,79684546,NSU-650485,f
rec-5613-org,uga,eria,etien,19761030,782203597,25970785,KLH-177693,f
rec-5614-org,uga,abgail,anyine,19310722,772879450,66139743,MBA-913098,f
rec-5615-org,uga,fabius,akusa,19431028,774982527,17494509,KSD-248175,m
rec-5616-org,uga,kemigisa,nabakooza,19881122,712651260,81186978,KUL-357195,f
rec-5617-org,uga,domitila,tumuranze,19020919,774622208,25929480,NSU-323856,f
rec-5618-org,uga,farida,labong,,772884701,59693515,FPL-438024,f
rec-5619-org,uga,fildah,nakiyingi,19800103,782026604,35471764,KLH-598545,f
rec-5620-org,uga,silver,bulelu,19450921,712003774,69892225,KUL-305525,f
rec-5621-org,uga,ellan,ssebiragala,19691205,772189559,55970616,KUL-380342,f
rec-5622-org,uga,hakizimaana,basemere,19240909,772120062,85224145,KUL-819715,f
rec-5623-org,uga,laila,atuhairwe,19520127,772918425,98804170,KMC-457190,f
rec-5624-org,uga,kwarisima,kusemereirwa,19531204,782176409,82234944,MBA-598155,f
rec-5625-org,uga,rosemary,adiang,19311221,782828301,35674553,KUL-860763,f
rec-5626-org,uga,evas,tamara,19020930,752315026,37877893,NSU-581512,f
rec-5627-org,uga,mitchell,abunu,19290114,752263474,98714266,KUB-607318,
rec-5628-org,uga,ashiraf,munawala,,712178191,92575524,KUB-901223,m
rec-5629-org,uga,connor,agut,19710425,712623799,21345251,MPK-508017,
rec-5630-org,uga,adronah,bakuma,19461215,712779970,40239651,KSD-339617,f
rec-5631-org,uga,julieth,beinegera,19071026,782519693,26568703,KUB-930992,f
rec-5632-org,uga,bonabana,akio,,772219944,53542586,RUK-898997,f
rec-5633-org,uga,lucky,nshemereirwe,19340503,774336246,89901542,MPK-495410,f
rec-5634-org,uga,alessandria,aya,19430605,772495488,65438512,KMC-124672,
rec-5635-org,uga,muteesa,idong,19230829,782484979,12357866,KSG-841481,f
rec-5636-org,uga,nathalie,atimango,,772104068,91016655,KUB-567408,f
rec-5637-org,uga,eveline,abinsinguza,19420105,712741583,98225209,FPL-268547,f
rec-5638-org,uga,dovence,,19240824,772714095,69325927,RUK-653249,f
rec-5639-org,uga,danielle,kurikaomwaka,19590324,752162178,26147815,KMC-408168,
rec-5640-org,uga,dinnah,nassanga,19771015,782664103,63921040,FPL-951060,f
rec-5641-org,uga,zarina,mugeni,,712664720,98281196,KMC-717310,f
rec-5642-org,uga,nice,lyaka,19700930,712470253,37038374,NSU-103871,f
rec-5643-org,uga,sufficiet,adraa,19820518,752159073,53518817,MBA-670692,f
rec-5644-org,uga,linus,lubanga,19660314,712449880,65626356,KMC-886486,m
rec-5645-org,uga,felister,owori,19100626,752873776,19678022,KUB-517085,m
rec-5646-org,uga,mugaba,kibaba,19440815,752518101,97538491,RUK-568849,m
rec-5647-org,uga,flynn,atto,19701022,782395432,70922871,MBA-529359,
rec-5648-org,uga,declen,surtuday,19331013,,10307292,KSG-451600,
rec-5649-org,uga,regina,musabe,19891226,752965802,42773015,KLH-211788,f
rec-5650-org,uga,ann,kyakakasibwa,19051230,712823127,96990939,MPK-672822,f
rec-5651-org,uga,gertrude,nanyanzi,19210420,772007671,52015617,MPK-422815,f
rec-5652-org,uga,benade,twinobugabe,19991210,782512137,49667419,KUB-481248,f
rec-5653-org,uga,odeth,gasyonga,19901208,772359254,41980189,MPK-798036,f
rec-5654-org,uga,basisa,vian,19320318,782530077,22835960,MBA-236904,f
rec-5655-org,uga,jordan,haakiri,19860315,712024470,12394039,KUL-971051,
rec-5656-org,uga,scott,kyamanywa,19360623,774817104,30745520,MBA-753821,
rec-5657-org,uga,pastor,suaibu,19290825,712220425,51870249,KSD-470877,f
rec-5658-org,uga,palma,byabashaija,,782075441,34750410,KUB-725825,f
rec-5659-org,uga,binega,saad,19500912,752108721,25831769,KMC-449039,f
rec-5660-org,uga,lucy,privale,19620429,712318946,80468609,KUB-768732,
rec-5661-org,uga,philister,hamidah,19300219,772002706,77357733,MBA-253844,m
rec-5662-org,uga,emiily,agodo,19041025,774417892,18396976,MPK-751108,
rec-5663-org,uga,joshua,partrick,19780428,752100679,20239567,KUB-272453,
rec-5664-org,uga,robina,bishaka,19410201,774216668,40552438,KLH-469456,f
rec-5665-org,uga,mungyereza,elupe,19360528,782525063,49086498,KLH-864571,f
rec-5666-org,uga,joshua,bikwasiloha,19340608,752512016,42706817,MBA-249775,
rec-5667-org,uga,cecilia,agot,19680808,774792854,72737433,NSU-516661,f
rec-5668-org,uga,richard,nakyanzi,19790323,772041483,66045031,NSU-981531,f
rec-5669-org,uga,rita,mutegeki,19871017,712442909,63906233,KSD-411116,f
rec-5670-org,uga,biira,turyagaruka,19840630,712163926,40591065,RUK-284108,f
rec-5671-org,uga,nathan,aoro,19590526,712775485,13905306,KUB-560288,
rec-5672-org,uga,dominic,mutiibwa,19440622,782907007,52488118,KMC-589210,f
rec-5673-org,uga,mwangusya,kabajurizi,19810630,712159905,22428341,RUK-281651,f
rec-5674-org,uga,rasul,twesigye,,774331583,38796578,NSU-556907,m
rec-5675-org,uga,manjeri,kyamanywa,19320110,782307561,45534966,KUL-221335,f
rec-5676-org,uga,recho,matama,19520912,772852868,55068661,KSD-468026,f
rec-5677-org,uga,behangana,naturinda,19030303,752248509,57090543,MPK-620082,f
rec-5678-org,uga,cathy,aleso,19140603,772727705,90606904,KUB-536646,f
rec-5679-org,uga,kola,ojirot,19180914,752492599,18759703,RUK-336857,f
rec-5680-org,uga,anonciata,aarakit,19141111,774066512,67343583,KSG-945981,f
rec-5681-org,uga,dolly,kiirya,19960626,772722832,75101377,NSU-694301,f
rec-5682-org,uga,hellas,ndyomugabe,19121021,712076028,33909796,MPK-763394,f
rec-5683-org,uga,muteesa,riziki,19630911,752285876,19769897,KLH-201614,f
rec-5684-org,uga,lukiya,muduwa,19340706,712276028,78838776,RUK-682641,f
rec-5685-org,uga,sauya,leperes,19160217,782938426,71155601,KSG-691854,f
rec-5686-org,uga,ahimbisibwe,mathis,19311031,772915437,55660300,RUK-833211,m
rec-5687-org,uga,madrine,kalemba,19631103,774193387,84489371,RUK-812868,f
rec-5688-org,uga,annet,magomu,19440515,774507158,71504696,KSD-521962,f
rec-5689-org,uga,wabwire,,19950915,772753797,74185079,RUK-862686,m
rec-5690-org,uga,agatha,,19581009,782401203,30895547,KMC-163875,f
rec-5691-org,uga,turyasingura,asabawebwa,19580505,712457549,72013966,KMC-235803,f
rec-5692-org,uga,campline,,19940715,752710397,91535527,KMC-214234,f
rec-5693-org,uga,yekoniah,namususwa,19540206,752659231,19328272,KSD-436579,f
rec-5694-org,uga,drasia,mwanje,19131210,772009222,80829674,KUL-883592,m
rec-5695-org,uga,madeline,tukugize,19690916,782985838,68002788,KLH-915119,
rec-5696-org,uga,byomuhanga,,19951029,,50966900,KUB-588127,f
rec-5697-org,uga,mitusera,lekku,19880715,752776211,86631389,RUK-705359,f
rec-5698-org,uga,hafasumana,ourum,19691021,772439089,45083311,MPK-146808,f
rec-5699-org,uga,proscovia,lugudo,19891008,782411722,44686965,KUB-709752,f
rec-5700-org,uga,muteesa,mutumba,19170211,782263752,76972157,KUB-798490,f
rec-5701-org,uga,luka,emadit,19980308,782190654,47919792,MPK-255657,m
rec-5702-org,uga,owiny,sirasi,19170602,712889102,96983359,NSU-252487,m
rec-5703-org,uga,jolline,basemerwa,19551106,752289736,61481810,MPK-308961,f
rec-5704-org,uga,annes,namayengo,,782559534,58937216,KSG-351049,f
rec-5705-org,uga,samantha,ssegawa,,782852745,25377849,KUL-619407,
rec-5706-org,uga,isaiah,nampewa,19310110,712612913,42422897,KSG-763839,f
rec-5707-org,uga,bagambe,ayubu,19260508,712826285,26767019,KMC-660067,m
rec-5708-org,uga,sara,kuhanda,19571215,782169440,38104781,KUL-191050,f
rec-5709-org,uga,good,ntamuhira,19841210,782309830,86906854,KLH-789064,m
rec-5710-org,uga,domien,philemon,19990308,774488634,30795571,KMC-818634,f
rec-5711-org,uga,vanance,ekikyo,19070730,782784301,74516847,KSD-152257,m
rec-5712-org,uga,happy,ssenyondo,19830427,772713248,72484162,KLH-734129,f
rec-5713-org,uga,grace,kule,19810605,712757987,11807554,KUL-281264,
rec-5714-org,uga,nusfar,sirivia,19220701,772613812,60723683,MPK-816931,m
rec-5715-org,uga,janet,tusasiirwe,19420116,774249742,85651746,KSD-275532,f
rec-5716-org,uga,baganda,nsekuye,19260930,772989001,61339470,MBA-165825,m
rec-5717-org,uga,dinah,mutyaba,19320325,772542991,82509463,KUB-995848,f
rec-5718-org,uga,tahlia,nambeguya,19560302,782987259,80143071,NSU-972206,
rec-5719-org,uga,jovet,kasana,19660319,752475223,40231397,NSU-253309,f
rec-5720-org,uga,mubangizi,bintunguramye,19510322,782730766,23341573,RUK-839742,m
rec-5721-org,uga,musa,achilleo,19520418,772313265,86268511,KUB-832722,f
rec-5722-org,uga,shakira,kabajwahya,19700826,782431070,64632841,FPL-673939,f
rec-5723-org,uga,seith,,19361028,752079484,98846636,KSD-768003,m
rec-5724-org,uga,lukia,anguya,19830430,712401923,50845174,FPL-310739,f
rec-5725-org,uga,katelyn,rwakama,19690922,752987898,25774935,KUB-940792,
rec-5726-org,uga,louise,enociata,19341229,752616643,73585301,KMC-327327,f
rec-5727-org,uga,fosca,rashidi,19061104,712839365,33292606,MPK-648070,f
rec-5728-org,uga,holly,akumu,19330804,782068744,57825085,KSD-922126,
rec-5729-org,uga,isa,sango,19251124,772447676,28732795,NSU-953525,f
rec-5730-org,uga,addah,tibawenda,19111217,774667349,58120430,KLH-344962,f
rec-5731-org,uga,josephine,kitalibara,19140511,772616285,17893144,KMC-624636,
rec-5732-org,uga,augustine,akuka,19430817,782392573,87989962,KSD-781437,f
rec-5733-org,uga,bariza,abdullah,19170831,774605225,65179215,RUK-281040,f
rec-5734-org,uga,berrie,onin,19871107,782673949,73003966,KMC-655063,f
rec-5735-org,uga,,kacori,19050602,752767851,83859485,KSD-981474,f
rec-5736-org,uga,anah,bogere,19750905,772150429,72455010,RUK-243377,f
rec-5737-org,uga,aisha,malunga,19550820,752961410,35622104,KSD-925326,f
rec-5738-org,uga,olivia,nahurira,,782309159,17883122,KLH-900041,
rec-5739-org,uga,loy,kikomeko,19680410,782834287,51375039,MBA-455279,m
rec-5740-org,uga,primo,nakanwagi,19960626,774679951,48446607,KUB-545940,f
rec-5741-org,uga,nahurira,nantabi,,782571114,89899684,NSU-764553,f
rec-5742-org,uga,anesthesia,mworozi,19330529,782969384,46331197,KSD-759782,f
rec-5743-org,uga,nuulu,agou,19570923,774906254,20175844,FPL-425480,f
rec-5744-org,uga,katwengye,ngiro,19160310,774086662,19714398,KSG-925377,m
rec-5745-org,uga,kitone,kobisige,19700624,712276491,64999762,KUB-517926,f
rec-5746-org,uga,sandrah,ndalifite,19201205,752147980,40070616,NSU-596530,f
rec-5747-org,uga,nayebare,namuwu,19120223,774038552,27236698,NSU-451505,f
rec-5748-org,uga,berrie,acakara,19711208,782518709,27018165,FPL-889294,f
rec-5749-org,uga,fazira,dreda,19980823,,22944952,KLH-303427,f
rec-5750-org,uga,ciida,tibingana,19190610,782828490,80178846,KLH-399036,f
rec-5751-org,uga,nuela,bigasa,19690315,712752561,43008673,KUL-475250,f
rec-5752-org,uga,amber,akeloo,19120418,,77497934,KUL-927306,
rec-5753-org,uga,zachary,eriss,19530326,712337273,79215778,KUB-427940,
rec-5754-org,uga,genesis,walekwa,19310422,712932121,74923405,KLH-243569,f
rec-5755-org,uga,kobugaju,nabalindwa,19930915,752165238,48353824,NSU-102694,m
rec-5756-org,uga,montana,omyer,19350803,782043924,60211947,MBA-129106,
rec-5757-org,uga,bagada,nakijoba,19510621,772138157,63085807,KSG-208164,f
rec-5758-org,uga,serubombwe,afedra,19490803,712102057,81518002,KUB-127418,m
rec-5759-org,uga,victo,akatukunda,19400512,752735035,53536706,RUK-517593,m
rec-5760-org,uga,auralia,musaizi,19870926,782564033,31606259,MBA-259905,f
rec-5761-org,uga,tine,mulira,19270319,712731532,36704092,KUB-443189,f
rec-5762-org,uga,beatrace,isingoma,19590425,752778853,77529199,KUL-536540,f
rec-5763-org,uga,everce,,19860722,772270206,95746889,KSG-916019,f
rec-5764-org,uga,emma,ssebabi,19190623,782619508,53853672,KLH-935021,
rec-5765-org,uga,,ahesibwe,,752295765,17729139,FPL-682491,m
rec-5766-org,uga,imelda,nabugololo,19981103,774759865,18874727,KSD-345552,f
rec-5767-org,uga,sandrah,aliganyira,19370525,752082158,78062193,MPK-625798,f
rec-5768-org,uga,kusemererwe,mbambu,19130202,772361659,47060272,MBA-442470,f
rec-5769-org,uga,margret,nandutu,19941001,772381560,36764885,MPK-640998,f
rec-5770-org,uga,dickson,omoro,19850127,772094781,89683632,MBA-226109,f
rec-5771-org,uga,est,owach,19430806,752707203,77469858,KSG-843285,f
rec-5772-org,uga,jordan,kurimah,19810112,774878121,57787646,RUK-466393,
rec-5773-org,uga,lucy,duhimbaze,19161029,772536512,27230475,KSG-528177,
rec-5774-org,uga,dedrick,kizito,19601129,752814179,78546712,KSG-940602,m
rec-5775-org,uga,wilberforce,,19351216,782037202,77277720,KUB-505044,m
rec-5776-org,uga,keviina,alanyo,19570109,774065977,17810390,KUB-105700,f
rec-5777-org,uga,madinah,ssekalembe,19670708,752722697,80089812,KLH-157317,f
rec-5778-org,uga,ategeka,tumubweine,,,70628696,KMC-799083,f
rec-5779-org,uga,luke,osemi,19940704,774142949,17054595,MPK-506085,
rec-5780-org,uga,sachin,anyakoit,19330429,752463254,91162470,KSG-296250,
rec-5781-org,uga,james,tembo,19150922,774058464,93706842,RUK-885058,
rec-5782-org,uga,burengo,inyakoit,19780620,774121287,98514560,KUL-108782,m
rec-5783-org,uga,sumaya,onziru,19670805,782827652,10391518,FPL-215953,f
rec-5784-org,uga,amber,namale,19550814,774385024,50333687,FPL-559366,
rec-5785-org,uga,kintu,kidiya,19270522,782361115,95312946,MBA-444673,m
rec-5786-org,uga,william,nyendwoha,19650710,774543213,98473044,MBA-864661,
rec-5787-org,uga,kyaligonza,granny,19500204,774472355,59966775,KSG-284149,f
rec-5788-org,uga,,namanda,19610622,772798644,77601263,KSG-584822,f
rec-5789-org,uga,florace,nabakka,19190530,752514327,71430479,KMC-998975,f
rec-5790-org,uga,edreda,batio,19461026,774129396,96230574,KUB-896901,f
rec-5791-org,uga,helen,kataike,19521218,772347364,83247516,RUK-315820,f
rec-5792-org,uga,penilope,mbinudle,19650204,782728711,36377951,KUB-587827,f
rec-5793-org,uga,daphherose,egonu,19010316,772280947,83443941,KSD-863556,m
rec-5794-org,uga,regina,bbosa,19270927,712688898,72977090,FPL-537876,f
rec-5795-org,uga,kabasinguzi,mwebe,,782374308,10692812,MPK-946916,f
rec-5796-org,uga,justine,kaahwe,19180922,772391412,45399276,FPL-316187,f
rec-5797-org,uga,feresta,anguruparu,19020828,752400995,42548766,MBA-431580,f
rec-5798-org,uga,zelina,apwor,19790209,782045082,24026616,KUL-147560,f
rec-5799-org,uga,mwehonge,turyakyira,19791114,774737124,23712421,KUB-413853,m
rec-5800-org,uga,mpozembazi,nkwatsibwe,,774862233,46436167,KLH-282125,m
rec-5801-org,uga,thomson,nankinga,19180726,782635811,55121944,NSU-548459,m
rec-5802-org,uga,hillary,nayebale,19060112,774254382,74554321,MPK-111950,f
rec-5803-org,uga,muhereza,nabawesi,19180126,752940042,80544227,MPK-999034,f
rec-5804-org,uga,tabia,senkya,19441206,772913192,70244530,MPK-312985,f
rec-5805-org,uga,abia,mwima,19170920,712042198,85096850,KUL-970051,f
rec-5806-org,uga,pascal,nasimiyu,19941001,712316550,13123702,KMC-262028,m
rec-5807-org,uga,,nakalembe,19300110,752597200,50975830,NSU-270934,f
rec-5808-org,uga,hellos,nyakarungi,,782813997,98093584,KUL-959945,f
rec-5809-org,uga,edwin,mutabazi,19531225,774673342,47989305,NSU-381604,m
rec-5810-org,uga,pattrick,kukundakwe,19800726,772873848,74950708,NSU-680840,m
rec-5811-org,uga,blender,kemigabo,19340712,772889703,39640031,KMC-833859,m
rec-5812-org,uga,ariganyira,wamana,19960131,774216948,73529473,NSU-930649,f
rec-5813-org,uga,felista,acirocan,19430621,712087412,25636134,NSU-128318,f
rec-5814-org,uga,demitter,nakanjako,19061108,772130869,60589910,KUL-568357,m
rec-5815-org,uga,hosea,kadhubu,19380705,772161951,48323195,KLH-350293,f
rec-5816-org,uga,swaleh,inyangat,19460723,752903106,33196552,MBA-303490,f
rec-5817-org,uga,ann,nuwarimpa,19490613,712564216,35754625,MPK-464508,f
rec-5818-org,uga,philister,maniraguha,19210419,774595444,59417142,RUK-195227,m
rec-5819-org,uga,sebastian,tibiwa,19281104,772454132,36932509,NSU-218095,
rec-5820-org,uga,anjellina,shallon,19950503,712391670,44406325,NSU-686255,f
rec-5821-org,uga,turyabitunga,muwanga,19500308,782369350,84961241,RUK-426071,f
rec-5822-org,uga,claries,musabali,19020308,712423523,37499668,MPK-217894,f
rec-5823-org,uga,muhumuza,adiol,,774363060,44593956,FPL-199359,f
rec-5824-org,uga,shivan,ariko,19300330,782263117,47463329,KUB-193072,f
rec-5825-org,uga,abigaba,ojilong,19150610,782123696,70832524,KSD-872338,f
rec-5826-org,uga,tuketeengyeka,mpumuje,19120601,712544118,41620696,KUB-108848,f
rec-5827-org,uga,hamish,kasakye,19021129,774678984,36335156,KUB-166202,
rec-5828-org,uga,sam,mnyakato,19260723,712885347,83353030,KSD-723819,
rec-5829-org,uga,santina,kikoma,19021208,712559900,32476608,FPL-253176,f
rec-5830-org,uga,ryan,kisenyi,19350127,712258172,81153234,KLH-511169,
rec-5831-org,uga,kairu,mugizi,19120523,772288075,73771009,KUB-383599,m
rec-5832-org,uga,lachlan,ajore,19220318,774158803,11064158,KUB-127953,
rec-5833-org,uga,kinyera,gorette,19310503,712704876,73326048,KMC-147807,f
rec-5834-org,uga,kezzy,kusasiira,19040929,782756124,64789651,KSD-413644,f
rec-5835-org,uga,odeth,,19390615,752468697,18159166,KSD-705178,f
rec-5836-org,uga,aisha,woyeya,19531125,712436353,96332263,KLH-797957,f
rec-5837-org,uga,hariet,,19710803,772437753,73188764,KMC-913909,f
rec-5838-org,uga,katushabe,bagamba,19711212,782894494,36060485,RUK-839270,m
rec-5839-org,uga,harriet,zirimala,19040520,782627307,88258222,KSD-852443,f
rec-5840-org,uga,connor,ngolobe,19690623,774118139,64727137,KUB-708177,
rec-5841-org,uga,kasaija,kebigyezo,19300824,752977820,62383791,KSG-211265,f
rec-5842-org,uga,timothy,gasipar,19011021,782279182,28603514,KUL-626719,
rec-5843-org,uga,tumwesigire,,19220415,774667067,85731619,MBA-535426,m
rec-5844-org,uga,rosemary,didrick,19580215,782960080,40851754,FPL-129674,f
rec-5845-org,uga,gauda,yayilo,19030710,774741146,50751714,KUL-932474,f
rec-5846-org,uga,paula,lidvina,19040122,774157782,75272878,NSU-721674,f
rec-5847-org,uga,emiily,talema,19280630,752005622,80973732,KUL-950999,
rec-5848-org,uga,biiza,bukenya,19591204,752988535,76838824,KLH-991882,f
rec-5849-org,uga,umar,ejoy,19160904,712672484,89283624,KMC-839991,m
